user_id,business_id,stars
_4NHePAXLhcloTD04wqpqw,XO2hZb0xC8jTexSHG4SxFg,3.0
1mWig_Kq2rxkmcGvOfpE6A,qvlotPdV7KjiVRSq_V2_Cg,4.0
8RK_89OgXbeG4ohAdViggw,CPTh8I6MQBv9yC8qIc5FkA,5.0
ma6206bmu-a_Ja7Iv-yRCw,AUQdUUWIdbs4pqAzQFNhQg,5.0
fLNmJ6hk0OgfTpUMXeSusA,RJZK4XXMXYcu9NeLOWMP5A,4.0
zT9WFNJXeQZBA-WJMsV4Zw,JALVUxCfmv33jPhO7fLNHQ,3.0
siCkQhJcmmUzOq6qUTCUhA,_YzwG_p4MXtZnb3ZEDLmdg,3.0
8DEyKVyplnOcSKx39vatbg,SEMvJDVnDB4NoPW6tXXO_Q,4.0
9j2EDEvHL6m6vzITBUlvvA,v_eEKWfbJ6g8IgN71FVDRQ,5.0
8Bo4V4xh1F3ix4AbolZBnw,3pSUr_cdrphurO6m1HMP9A,4.0
jOX6aVwI9sA-sQFWBZSsFw,TfbHsUq-ZlQVAmb_Y79rIg,4.0
DbBpcxcTCwHxXxswVcgILw,S1Gpj_cqlEzitBCGAXj5aA,2.0
rE8zEf8_M6OYCabKvE6Ylw,qTTBJ83d-nWSnQpXyd44gA,5.0
N3oNEwh0qgPqPP3Em6wJXw,dWk0mbhj79pK3WBp5oLtpw,4.0
wxDM6hqyW5OPp5cXzn6F0w,C7X8VCpbBwTP2lFR354EIA,5.0
ME1-IwMQMHkowOxffKUx7w,wjLgM9Ybe5shoUPRrGMmsQ,5.0
Ad-v2Z4vvuzxZxbpywIm0A,wuQDMDlqM17jQNo0lYQZ7g,4.0
JmMXYQJio5eXgOvVZl_xGw,i--dxuKd_6Dx7mwgQ5nl-g,3.0
VbxGVU7QyGeZkJW_4AXuFw,Wcw-xq_c89e4AaRsUtkaLw,4.0
eZZyuJDouIg4p-GYB3PV_A,Kbnet8BjbZpXoR_q7JLZPA,3.0
vekZnPvP0s9LT8lEvGXnKw,uRybQLCYWkC6N19MhaHf_w,4.0
d5WLqmTMvmL7-RmUDVKqqQ,sdfmHavBrOZMMsiBv2sg7g,4.0
fkMiipV4j_DG5nSoBnZvbg,T_Vjy4_Z-F0mFQMLRHDTrQ,4.0
oknzpMgHOnbijayveG-PKQ,V6rzs-QgnuW1CdOn-23nNw,2.0
a0mDVh-ANOjCYFidYBfn4A,oWD385Ues-RWJmhP_Riz1g,4.0
hX0-0jfbXUNUTzyGtg090g,dSdh3dN1-l67yI23MvuLMw,2.0
anwmW5m3Q_ZvDK50-RMGbw,QWbP1vKQOFjN-6pr0-78zQ,1.0
eSc8pCT0H1ThVV89dfq6Qw,2Wff1lKhXu56Rdsf0omDGA,3.0
vWP8-aQX0rYJszqkWVL7Ew,SR3kKXob2PtBPop_pNxIvg,5.0
TBEiWGQoVXCq5sYuOzeBkw,7Xw_vv-ekUL2sTqipnKT0g,3.0
E_1rVCWq4NgbXhEjMC651Q,BORPULADzZV6_LJZzcsywQ,2.0
OwUN6CD6q_TKGDBLUpt7Og,zLPs4wSjtfZxVy3WByt00g,3.0
KvNTqEG5tUDyrhX4o7NENQ,r6CaBBT6oW6laBgkrWbZFQ,3.0
sFJjEc7ytSUV28Y7PpdMjQ,BYnmPgDK8QD5VTeUodQoZA,5.0
3it0wAXTsItGgyLoSpPVGw,g_lmKozW74p7EAnqkHALmQ,5.0
PIG12rx9hiH4xf9_KBMj4Q,kjZ7Mk1fvjgFCQxHpEn4hw,3.0
8NmE-WNUMtqzBlbPVuDOcg,o4gB1zWiCHgbjq-tNFRW-g,2.0
QyyCQb7i4YHZeHLPeLfYLQ,WP0M2cpWzhsMwk7kPtreRA,4.0
oIxsWOWytMmV4bf_ffo01w,UAU1aSlqgrZwZ847npH37w,3.0
kmE8w5Y785eZmodsx0V6Ag,Zrx25j1M794Nh8fUGB8E9A,2.0
eeBt7Uo5FOXwvaLIeW3fGA,_8VVawSvZbHs7Jts1_768g,3.0
0BBUmH7Krcax1RZgbH4fSA,QNfh79NwsNnl-AngRhg2ww,5.0
UA99n709ya6lRZPT2bQH8Q,SyDQXZVP2eRxirFmsD-p1A,4.0
09jpZrKD_j0SG9WPBDSJQg,yfqcuTARKwO0Wx3VuMWrWQ,2.0
4KbUaerUBoiUwZGMHKVFxQ,9rzfGwR--QUGn7BZJdm-Sw,3.0
8teQ4Zc9jpl_ffaPJUn6Ew,U--dPMMXYMaks6dV9AJnEw,3.0
VcG1-3tggl1JQHL1JWjAww,-OxDX2fPQLYi6ChW2Z6xxQ,5.0
En7f89rLinVHhSUvdGYj5w,rdifwelsxkuUf-tw2O4o1g,5.0
0Xcpm9bjJrJ4t9ZrAtWzbQ,1SknhuCmaR0PIIjQY3e6eg,5.0
W6CrBiuPNADGDIH_m39_aw,H4-PU2SIOfHgi3R1hCC0-g,4.0
Kp5KHBSmV-Htc9NeSjJfPA,vw81ARj4ihGzcmanHw6dUg,4.0
yV5GOIgaB2U2ilb7kj1ybg,kG4dBv7FYM7y5msCKb-wcg,5.0
bleyhN--91eJmPyJpXr9Mw,1J_X-UqQgDj-mtogVbF11Q,2.0
C7lXOTSLUAHG3gkG_Q_39w,ETQ6DUFHZXMwfv8EqEdImQ,4.0
TuVBOrxNNkmlyqYif_BNlQ,GmwpYbZBpKn6K5SuQffT6A,1.0
CwkEpm0lCai2cJZIp_MMiQ,G6EkDTXZ6zMUovg7JTG4YQ,2.0
tcWnoX_IfuDmlDl6o6y3_g,RMkBZDwEbcv5Ctd-a2A0Lw,5.0
u7FLaIoCOAE7MsZ2uh-Sfg,LNGBEEelQx4zbfWnlc66cw,4.0
Vzp9gtV2SgBZEOnckCAExg,YpLGfYXBqMhPDxjuq1GZuQ,5.0
_qkI_vYa8ZtFCxMNTEyxjQ,Rv0UdhYw_UVIv4D2lc-qgg,4.0
nsZquYOxe6b_6x8MOKC-lA,mvvh-raAmdM5UbLUoKnnAg,3.0
7vyw57vXvZl1LAXK4vzQtA,bSY97kgQpJ5BrpgW40V1qg,5.0
qYHijVhZjjXgBumm-5aevg,xtUTw9M21mIfmpIQfBGgjA,4.0
LMl9Z43ZVPh5wrz4LeYd6Q,OjXXfBcsaGMcXJ5In6pJcQ,1.0
QIJ3xg6ueER2R0zwQs7hQA,K2C8dSx9215LLcIzHL959Q,5.0
YE54kKTuqJJPNYWIKIpOEQ,YGL4hHtetece2MPYzsr1Wg,2.0
2HjBjUrqjjVfopPfghgpqw,T4g4k2OhCTsiqcP-ZXElHQ,4.0
_qXAML1zdrHe8vgE4dPymg,pSMK_FtULKiU-iuh7SMKwg,4.0
X3Nw8fvoRh-LLyJcWBfMow,4V2KN03EJMzaoOmLOy5UhQ,3.0
4PFwh5zbgyPhTGRtxkSZZA,fL-b760btOaGa85OJ9ut3w,2.0
SAdffUxscHOEygtbQqREIA,B4-2wA8Pj8MQK1Ylymypqg,4.0
sjYH9lpV6O7kjq515V0XQQ,LnnO7quTjjdTUkCshSJnkA,2.0
_zPT9ZmR5-nUfsprzIiRew,C6uJ3mbYCuQyy9PK2rBcKw,5.0
5J371SHi-BsuzyOu_C840Q,OVkOzOOq6AeZ7z7UAWiTDg,2.0
CK-W4WhlmLKOZF-50WmmpQ,uGupeWqih0yIcCg8anM1PA,5.0
gWxuXLY25gGGZl85Q2rgRw,lwxYmWqjmEZ0ukCsXC9Pfg,1.0
quKrIeTxBULpFEVcqGLX1g,O3OH5IEFMPtz7mPKakPZ3Q,5.0
-tdsrQ3QIkGmmP2n6-DTeg,3te8dGIvzz5V5_kMIr6-Dg,2.0
wqcO86hX2t2X9MsDIsIwnQ,6Q7-wkCPc1KF75jZLOTcMw,4.0
90sTc0TQ7F1Uj5NGiIE30Q,etid3CozFvEOFcvDwHXsDw,5.0
PGeiszoVusiv0wTHVdWklA,SDSDJp-d_qUibvLF2FfsCQ,3.0
X4cwQL_JZZnAUyCbOwz3pw,FuO6d7IR1ee-3Bfo-gu1HQ,3.0
3a8JVsABTdbJ8pLVX-Dcsw,PM0A7ZgbxvtbRCj931PbyQ,4.0
y3FcL4bLy0eLlkb0SDPnBQ,V-0qRzBHKixmQgon_fW_AA,4.0
B7mqXzrSFKM_Wff2tbBagw,7_n9hWnaWKRCUOLNPlBLwA,5.0
bxPlCsoHCIOrBl0wmno4Wg,uWECX6-Uq9n8v5ipk9R29A,5.0
QvZWD9OijX9ve-LA2JOR8w,01fuY2NNscttoTxOYbuZXw,4.0
klHHSCnS585M05uACWK5nw,El4FC8jcawUVgw_0EIcbaQ,5.0
gnT-tmrXE3BupwTODOREvQ,SKXfTKNxazyebsV19LYUxg,4.0
-Y6tXYPYqeVy37-L5p0rMw,hcFSc0OHgZJybnjQBrL_8Q,4.0
i8ZU6iDLP5r1dVUCxKVv6g,gd-fV04gMKMz724XM32xQA,4.0
qEjm0_ivRn8WlfJipeFAgg,-Le6cwbZL4tDZwNHwipfKg,5.0
frQs7y5qa-X1pvAM0sJe1w,UCpUOtvqR-NBWBNVMzJleA,5.0
hPX0crftOvw2HUSO71gUjA,Fl2yDmC0B0TTVsNixxVXfA,3.0
dHxvSPU6PZqX1LQRXajGDQ,sjJOsKnXxsQodXMr1i8fsg,3.0
jHN9V2Wr54ItVRrLBRaJQw,56_j_lcGj5X9SpM2KzLm4A,5.0
ITNVSsPgUIWOwgKMSqwZ2w,xk-fOf_M39kDTgzfVgu0Tw,3.0
AvC5XQAElcGAAn_Wr5auEg,dPWHFb_sDduzcJdOZSqR5Q,5.0
c7_xsZYNs-_G6IceEW2WoA,LkMtMHVetws5_7QfRjPtlg,2.0
LNPyE5X1K5B_flcTCH9StQ,KvbDdiFiPOdV2rUrYbZqgw,4.0
O5VAQ-dbR2Bk0OZLL1L0Ig,gy-HBIeJGlQHs4RRYDLuHw,5.0
t1XqFax8auTUDfe4kxBJDQ,wdYzA18nnhA_q_gGEZyMgQ,5.0
k24kSTpZHUdEd-QYXLy3fQ,110iMPMPEEjFlf8HKVq84g,4.0
QUYbGl1DL-9faG150MQ7zA,iSvYimxtJTiyXX1QCQr0Xw,5.0
o68A_3bAJTge-ioGXHdxKA,pwislVBU50RIzCrwJYPY3w,4.0
zzPvEodjvLPe-5NvV0U_cg,p8HvhJZ-_EHhmUVmZN15gg,3.0
y3FcL4bLy0eLlkb0SDPnBQ,uCi2ropZuhG4XVcMDaurAw,4.0
7Oe6ikklTjVBbEFw9emLcA,-C8sSrFqaCxp51pyo-fQLQ,5.0
AJXBvoS7NQb28I7ykhovdQ,vl1x2-0kJ8Njh_EsKarTRw,1.0
whINg-cC-FiAv_ATDGMDTg,6fPQJq4f_yiq1NHn0fd11Q,3.0
NAZzgDkNIL_DpHg6xu9APQ,ls9yHpiI4Je3gm9W4BejLw,4.0
3QUSqQeVcqp215032jIs4g,1n5eqIGWEXGweQsbXhPgCw,4.0
VZRxANvyTm2ixS6jYDGgEw,9M6eqYZlyBMo8K9QztXcIA,4.0
FXPGGtOlCawxz5Uw5DNF3A,euU-s-H94YBxGcc3cAJVag,4.0
1kNsEAhGU8d8xugMuXJGFA,YLc7Djf3GsC8IT84YkZMzw,4.0
J_qauqGJ3DQ_FZwSqvTPdw,puJy3AfEZLNbRmr7WWHOLg,4.0
zFszUTKwfFIWK6EAYCyR7Q,gO_z_5FQVHLCiJjOsfE1fg,5.0
6qTJVWJ9RmVuoHi1CNcb_g,GI-CAiZ_Gg3h21PwrANB4Q,5.0
1_fwIUwAC5NEF3uhCXMaHg,vg55SAkrEmuHpWfIMtJjBQ,5.0
5tFUXNnFh7g1V2waWvQfbA,UUGoM4q4i8rK2CBRS0xDAw,5.0
oNh7cbFbZ_sO1mz50miLIA,j37Z4LIXTH9j6KOq9aX8DQ,1.0
4D6LLuJfao_eHGA6XZR-bA,ORqZyyZafJyZcgTGNrJ_oA,5.0
mrpDR4jeLYun7bLMbw5a4w,FfG8twx5K18y268Gp4dSKA,3.0
fFlY3v8WI79ksbwUEhQVuQ,lKOvx_aAXiXQGooZ-4bq9Q,3.0
YRcaNlwQ6XXPFDXWtuMGdA,H0Xa4z2jr-2oRAViaccuZQ,3.0
Kt-dsblXQnsUv3GjA_DFvg,ZuA9e5nSrCj2R97x2K2yOQ,4.0
7Oe6ikklTjVBbEFw9emLcA,JPWg9acsCv_om9UFYGMJbA,4.0
CgQsF5wV1_vz5KSBghYCwQ,N93EYZy9R0sdlEvubu94ig,3.0
CDvhiRiczAq0M5pktyiyog,cI1qHDTMH70jptTkWYocQg,3.0
alxetHC3mXR2PtG8CeCN6Q,uXjs7v-tIPWTfQVqWPARbw,5.0
gt5NfNrG8e_4TNBZeyBbfw,3xmfT7l3xNH5LK1dLzfvGw,5.0
xSnb-_dtSIe9Y75zAD8ceQ,2aIgbnGUg8VC0u9iXO-wnQ,1.0
7yXNEnnTZAEhl7N-qv9fyQ,n5wZxYrle8ROuK-Saq-yyw,4.0
wffnrXJoLppOlvNOZKU70A,55PiSE3iTpAYjd43JKXJSw,5.0
s_KLwRLXu29brgrjRZirFA,RBPk-zxoxcficyuCATvraw,3.0
zPrnD3FdU7zouX0JhJgOrg,QZL6INeaqSoCvouz7q-CWg,5.0
3CVg_6deWqDrnUAkzMOh1A,UKinh0-eCcahSejvWLBfeQ,3.0
OXTECc-hei5D-ONm39rwNA,aheCcRjiUDFUyByHdmKHpQ,4.0
ZmWLeLU_bGrNiqBVAGo-eg,a2JgQgEGm5hMDEhryhMMJg,5.0
tjTrsF-CpDnTcclX-3sCTw,iKMLsX1Je7P3wAOEc9scDg,2.0
U1XB9-3lh8Z3Eki6qU-v2g,mz9ltimeAIy2c2qf5ctljw,5.0
MHICYB28dgu7nJWfaIsx1A,9XcWAcp1dCpcLcHTBENn-Q,3.0
0dBZWWZBCWJ-1noLT6k88g,_ls-4oTpPixPOfxrwizrEA,4.0
R-zH-BH_4Az7pPtlE31Z8Q,OoI3WUe4Xl86d53avy3oVA,3.0
MRuT9K8b0LtgknhsWEbHYw,uJFai9nBICXTnmeFUNMxAg,5.0
oHdCkOf9gHSMhvJd4JbVrA,2S6p5ICNswz_EdgcZk76qQ,4.0
zBi_JWB5uUdVuz3JLoAxGQ,PyrcymoNDAJDm_Zn9yl-7A,2.0
0FMte0z-repSVWSJ_BaQTg,pORB098NY_sSKkOQTMQuTQ,3.0
XNTuT_gfOsRm6V5NqRWSxA,qEHYU_tm4YM04a0586UPvw,5.0
y8jJV4AeH6ZEBagQ_ys8KQ,EgtyW19V-64c6PmRuvzSEA,4.0
3Kn4WUjRW4mktpYa0El3IQ,fL-b760btOaGa85OJ9ut3w,2.0
1P_oKDekK1ExmMgD6L9Lsg,R1YBPobZ-EtNeY8-goCMaQ,5.0
j1tqWHCnEG9kTbTeipojDQ,56_j_lcGj5X9SpM2KzLm4A,4.0
HgeE8guC565OELCyWLmY6w,plHKBwA18aWeP-TG8DC96Q,2.0
Hf-jGNS9it5_fcfiH44Qgw,s5fGo1Nieiy6M-fhk_Ywnw,2.0
7dnh9OrD8LekBwvachGH5Q,6kkxRV8H9SQLybj0xnEbMw,4.0
Ye3o_zp2H1k7N8QRusWV4g,wo91fMqiWefEsPG5p-g7YA,5.0
68PRn5eAVHV1SYHWmdnPkg,z9SjyM0Ixr1ud8zI7Y93-A,5.0
KPAWdZ1oAcX7IXcBDvupWA,jVefoZbu5VF80CCB1Q2MaA,3.0
26WgdHfEjWj4BrN-cUNhVw,bz07FlaDmxHV9ER-cF6XuA,3.0
9bs-jvAayiWN1Hq2iDLiXw,glkEaoxbewiSMBiXs945JA,5.0
qjYXOBnladFYhciGBSgAMw,kfFRCUP1RXY_jNnBQCOsEw,3.0
TB9ibgXVrq1B7-fajbsu8g,9_onoqwv9ZdItxc8OlUKAg,3.0
NDWXMczMOcR20febmuM88w,SJU-jRAZS0cXoBGUjX5GUg,5.0
Gg3K7jsyWEl6TlGmhodODg,YZGSNhgTS6YeyUYoivD-Ww,3.0
qtQOOYU5Ucyr0p3DnnS1LA,kNlna23mYfRqGv7VJByKkA,4.0
b4G0k0J5ks1wk8QIlmjRyQ,HTr7gRurfw_A6EgwGEwc4g,3.0
NeOIp8tz0kfxtmA8YUPmJA,9mrHHGpdQaBZ5UrqAgj9lw,5.0
keBv05MsMFBd0Hu98vXThQ,77h11eWv6HKJAgojLx8G4w,5.0
CyrRjt_7iJ8_lSHeH1_TlA,FMnH5WIRLyexBYMBUUnDxQ,4.0
13URNpJQPWwXehKYaEvLkA,Ac-DbrST8bF9Cpge5D9_Cg,4.0
tL4NRC4uraCxjF8ZQ6GTTw,52dAt8dkOpy1b86kUcsX1Q,2.0
ZIOCmdFaMIF56FR-nWr_2A,0WoQQlMXVIDEgI0xNdENKA,4.0
XqsuWJIwdy0OXYvUX1I2-Q,vAyleTSm6L5EE3GRY_LcPA,5.0
krK3nPLQ27BdQ2q4mZm0HA,ERXnerHflh86VOYKAopLMw,2.0
R_evEjQUmtzNalScjk2_Zg,LhpaVbk9MEIlcaZCDgTIbA,4.0
OaQA6cyD7S-DdKqT7N14rw,NvKNe9DnQavC9GstglcBJQ,4.0
lIM5d1HsNmdkn9LzV8gKNw,5TY6bUT3bbl9aHItiIXXqw,2.0
xLoEhU6zvFzcc0erH7gfyg,D6K3VT6S8FwFm4u5uN8T8g,5.0
duymKKwUruH8GwbvcaFd0w,S-0QfksFDtwJhHUa8pg5ow,4.0
88q6XILHHatszjxxR8CGjA,-jZ1TrvY56HFqmxjbpcU2A,3.0
IVCKb8qFsbrzsdaRjW06Dw,o1Pjim5n8xJjjAE_v4RiHA,2.0
U83weFx8vCDw7zYO-4FeWA,GKEl7LNGUqJiQWNQ0vpH8Q,4.0
JZRC1pbTpwPiJ_0ussj51g,2IbXNp96PAZzjpzytN9vVg,3.0
Xrkgx8ImTTwVGk5fTaLyBw,D87tFO-R6U8f4-e0r4Zq_g,5.0
gTNJye4cSFmYfdBQAwcTTg,p6Rf2hsyF1eYVJk9ag3W2A,3.0
hUTnmW9QkmnjzQlpcV-4Ew,NF6di6YcQxN0rDAleE7SyQ,4.0
hyIVFPfm3TyPWQf0Xh9u1Q,Kr7nmnZZi5F3IBvukU9Hcw,4.0
swx0FJkZWb6nVP58ZsMl7w,-WfpxcNbp-kgrfOUG6xVvg,3.0
-HLE-x7Lpkfprd6er-JFGg,Jqd8QeYoBxJvYxhG0Lekyg,2.0
JdYkvy8lIodJ0vwJ4jzYYA,9WMBTUjzDFZf2KcBqNc2xw,2.0
bdRS6ZRxf6CNrnULnMI1cg,7tcfLr-QpzJF-y5dfNFjKg,5.0
_wWlaDeQ_zPhO8_n1KToJQ,hHe1mFDxxrtejXHfiysJJg,3.0
79yaBDbLASfIdB-C2c8DzA,Gc8xWVpbUlBYHAoOT9MTyQ,3.0
Hci2c0qo98CO-Pv-VmV7gg,hvAA5ebsM6EPl43OBpoVVw,5.0
pabMYegF28KjHQ5hybAJ0A,ARbfYHjtwtddBztjaf_Qng,5.0
TQXtrSpsUyvHMriX8hvNWQ,LpyndkMvevIQA-JHoReHNw,4.0
EC5TGpxONfz4IZIjML0DpQ,SCklYa_jhihWAcfIn-_chg,3.0
jLp0HGFcNF6yTUGAVd9W8w,vdOf_NWsct8jr4qYKoE_iw,3.0
ZZvfGGLnAkSBSUduV7KN-w,eEKfOX6KtQmLgb8z-1VfUA,3.0
J_-69KRB_HcMC5jCC1jLxg,CR2DMfg3uP02PKT_fuygIw,3.0
bgHC9iHzPcBSUfFkRPXOeg,BQJokxJ4y4s57i7Mn65pvA,5.0
qntY0ozRmYOzaIaDDyc_6Q,WRPlRsDK47DFl3dz65zhYg,5.0
SMkOnEZkfHPdCUmQM2Qn8g,NGGlOtWd_Xc14WFVYOmMdg,4.0
4SYyFfewOROxJaBLsaxCyQ,iIwKW2cBAxjElE8eUzjwqA,5.0
BpJWttiu9h5cgxtVkQZGXw,SzB85-8tmDEvoapZSDTBkQ,2.0
Q-OjhGANbNxpJf1s0gO3JA,bNpgu9sr3K18oLLw-eL75A,1.0
YD7Akcx9ZmsCYJv7WlN5gw,iWox6NQVA76eH61toMhxfA,3.0
n40YfWI2l-SFWZbnTFh_cw,ILCRrpBIp8KTknEdgIpTxw,1.0
isIgfxN4EezltNageG2Tzw,RHruCsEnWgOhXxgv5xNvEQ,4.0
1Bljt-GngRP4XxkQFLnHHQ,tr_VNfk6Q0fUfdwrkQEgQQ,5.0
YwaKGmRNnSa3R3N4Hf9jLw,BCAw9a_kyx2RddRH9tMmKQ,4.0
qQ4bfJmrfK0iWCZjl8cavQ,h5pqhSb74UeLNkv534m5Hg,4.0
CxDOIDnH8gp9KXzpBHJYXw,5C57zUQdzvNrCus8JBawmQ,3.0
cHdSQISeMpp8HlCWgNb1QQ,AyUO53ftWgCU0gcrYMb3cQ,5.0
MkFySOILZ4yhADa-0tZWZw,cInYKKK7p9y1FokuKClNtw,3.0
Kib7CLruGTMwG57uRWCPHQ,gVILTnDFDsVuVdxFVkRK7A,3.0
zox0bzk1LvmLb77fmcRjUQ,NbrXg59fYR3MoeXdeAIQIQ,3.0
a3yOeL5b0lzbo1ORHF2yHg,wkKlpSx3OcoGJiv7p8VZzw,2.0
17-uzTJOUMH6Betdw4jqhw,VMXl3Dm1Nwvgwo1PVYTXbg,4.0
zudZl2wYpmZYyoklPVhV-A,Yq92uUpugGyJLvDtcDRunw,4.0
CBeZvUAazk_eHnSD-ZF7YQ,Ih0f0UyhFufm3C7kR72DSQ,4.0
LnX7-WmpML5bY6Fzlz468g,rTZVcJZ8G80i6NjLw0SW8Q,2.0
bWJWcQyDKtFSvsTW2tR3hw,fL-b760btOaGa85OJ9ut3w,5.0
DgDZavYPGtZKSDSrWCdFLQ,UUfioP3G4Qowm0x2HQlPtA,1.0
XrYTMhY9YJvzX2pMepIz7A,L_tieGcFMQVSmk7XiA093A,3.0
qM1rRdYScuxvCibTnfidpg,NVwIn5UQokETKIh9fECYMQ,4.0
6m18Kd78MTNcT_O-dI8ZHA,gnKjwL_1w79qoiV3IC_xQQ,4.0
Oqvki5w2pn7vGL4Wr1x3-A,w7r_pDUR56k0raVroQhhww,1.0
SiX9g5tXACCcsjvWXERxkw,EWmwbOm_4UhOtvLaBzHpPA,4.0
RSAHZjr2yPZHZ-HhrgCrXQ,RsxqZk0wswetGMaaQh2r2Q,5.0
5vFZ15MXySh_ggS7REdA2w,tPWn698nZ-yYj3yTwOsczQ,1.0
qCYSdhsOzHBKT-V72BiYNA,7i32mNu8SRlZwLjSnV4Kpw,4.0
wNI49PpVAAsvYZM8JZkDrg,ADgacmZ-qXrSOhMfU6bmTA,4.0
_1U_RyYbonRFbTVPLAlWFg,NCgcMdtJxtFVv2VrlGUsHQ,3.0
N3W4nLE-nVKevzyI3_B4Fw,HNs2Nf-trqFTDtho4vhfmA,4.0
IRZifXidb51Uh-tb17wegg,bJcGfSif86OKI0HwvgB5xw,4.0
M4uGs-0Fskn48t9icYk_Tw,8UBOqmp97HzYB15PfKsChw,4.0
o68A_3bAJTge-ioGXHdxKA,sqRX-XLlhx4rs2c1TpBf8A,3.0
LB5ViGU59ww2XRCx803t0w,ikUSTcW7AL4nKsBjx5co0w,5.0
4IVaASzU7yAYwPpLh8SMwg,hHe1mFDxxrtejXHfiysJJg,5.0
zg6lm7DLKJArzFxLDILhwQ,PBmMvDows5HWIqrEVvNfQQ,3.0
YIMeEHUYm69m-Mqf-NjPHw,JAmQCmczUclNUfZjkNdjQA,4.0
vNbr4JUZtIDB34xT-1n8ew,j3IEZP4nQAt7fkxmerLMbA,4.0
C2ULqOR8GTPnkcatedrexg,UAMTM6LMA2on079oBMFBPQ,5.0
Bsbumyr3Of8BauN2URK4bg,wDfz8ap9xWzj46mtNDcT9A,5.0
fj-cFMD2qheCcv3FNvMcEg,zAhv5Pg3vUB_kzdCj0KtDg,5.0
1iQGOcmSxO2pX5gW9uJevw,caUPXiOxvLGMsorJBtNlhg,2.0
tQVTyovdm4doXxDSkfYUUw,ICw43H7hrbSuXTjDBmJxbA,5.0
L8cvMZLWmM4qWTl9SkxJ8g,jfmyj519pg2flxGEQ2xdPg,5.0
DgDZavYPGtZKSDSrWCdFLQ,eHXUyMf64ynMzHaf0LdGgg,5.0
oIxsWOWytMmV4bf_ffo01w,k-drEjxKmfqllwfY90STfA,2.0
eRDWzHCldd6YXypRECvHYg,9Eghhu_LzEJgDKNgisf3rg,2.0
JESXha96oj46ilkzXzn7mQ,FEST-KPp7yupwqkArWvm2g,3.0
Yp7_GeD6KTRoo4Nteqv4SA,TFftsYkRIUtdo6ZhRwJ2lQ,5.0
Nr2uHirba5WNcG0vOXoVDA,6sATfFam9_q9uod0I2aCsg,3.0
zZYHZwmBl9Af4pI-aLXBFA,EbgUkmDxPUa2fr0rc8EFJQ,2.0
74GGX-w5Pcva049hrjHr4A,PPFcjkmg8DlU4AL8525W0g,4.0
3Vd_ATdvvuVVgn_YCpz8fw,kxYiZnd7Y-3ibdwnMFuTzw,5.0
1l4xyCisqnaDQzLnPDS0yA,FfJD4vO-iYUL2Kr0WWzNYg,5.0
SKre6GKJAA3FLgb2e875Rg,mt9mrG8wALTzD3YYGim3mQ,4.0
PVyZXgOkVtnU6966FDFhuw,DlKuPBPEvU2ynAYzZkmH2Q,2.0
R_evEjQUmtzNalScjk2_Zg,jxc3XS6v7J-_WHgYuaJ_cA,4.0
xhhE0txKwQtRzgQVVdKkvg,x1ClWF6HF3X_7TFFnLED_Q,4.0
oeAhRa8yFa9jtrhaHnOyxQ,aKEEQqL1UFMieilnylI1gw,5.0
fiA6ztHPONUkmX6yKIXyHg,CQk3WJtULz_xOkUM6o7wpQ,3.0
V6Cjj3SVmMqCrr6uJqvlPw,3Jq5LfJ5fmJ5KmuA6VHmzw,5.0
xqUn2yqxQRq5MrthbRb-7Q,wArcCMVnrl_tc9MULW-0CQ,4.0
Xwnf20FKuikiHcSpcEbpKQ,4JNXUYY8wbaaDmk3BPzlWw,3.0
m4qUrZcQ8pkGb5HQcJWwTg,o7fdfZeYiSIy1gfTZeDu2A,3.0
qKpkRCPk4ycbllTfFcRbNw,xmGvhfOxjz9JG1ktVAzhMQ,3.0
xnkZoRn4fXpYT89WrvFUyA,ScdtR67jO-p_ZIpVbZPRfw,5.0
T1XUUXIEU5uj3NmdWAdIlA,5JjGTaZkHbbjBrzBODcsAQ,5.0
yJLvkgnT2KJHBkgHPKoxWg,h4ySBm8Lh3Wi1UDmIApy0Q,1.0
L7XRBaW5T1TWHxUqMINciw,qcDFrv2EQU9GeIAAVqdA-g,4.0
RtGqdDBvvBCjcu5dUqwfzA,V96iWEiPOMLOSQgO4x2rfQ,2.0
2ZZNOoMQ7WFvFoxDUFw1wg,u6XxSPpzjlniCEbLxFpkyQ,4.0
dt9IHwfuZs9D9LOH7gjNew,WG3zvUktE1l3llwq3PPVVg,5.0
Srv9jOGELiNGIJEqhS5_uQ,fRu_POqPowUo6nHSRMjOPw,3.0
syCxRdiP-0XJenWpJ8L02g,bePq038NPxK7-WyPNe9FZw,4.0
vWP8-aQX0rYJszqkWVL7Ew,mEhW0TYZi1xor_Xp15Fc2w,3.0
mFHbNX5qhG5CREr9PqQqGQ,sv694ZNBZfoC18OL5eRVuw,4.0
IMS-2hUUL7-YUfPtqQliAA,A7i_H252XydtrK7BUTvoog,3.0
jCVLlr4DGms1uYbUXNpkaA,Ay34xZOFax3X23zaA3nwdg,5.0
iRQ_YKpCBdaCwvc2X8_3NQ,HhVmDybpU7L50Kb5A0jXTg,4.0
bduV2PTTGWKIIcPX6gjPrw,NbrXg59fYR3MoeXdeAIQIQ,4.0
_oVFknPUotEq0LM4TJ74vw,apMG3W6-qpHIuo4ApZy3IA,3.0
s2o_JsABvrZVm_T03qrBUw,h3pMMRwqBjMeMtk0_qQzRQ,4.0
